LOCALIDAD,FECHA,HORA,DV,DR,RV,RR,TEMP,HR,PA,PPT,RS
VILLAGRAN,12/04/2026,0.729166667,168,170,14.1,30.2,23.8,100,965.8,0,0
VILLAGRAN,12/04/2026,0.722222222,153,143,10.2,20.2,23.9,100,966.5,0,0
VILLAGRAN,12/04/2026,0.715277778,180,166,7.6,22.7,24.1,100,966.5,0.2,0
VILLAGRAN,12/04/2026,0.708333333,165,137,9.2,18.7,24.3,100,966.5,0.2,0
VILLAGRAN,12/04/2026,0.701388889,198,197,5.9,13.7,25.2,99,966.3,0.2,0
VILLAGRAN,12/04/2026,0.694444444,170,174,9.1,15.5,26.5,82,966.4,0,0
VILLAGRAN,12/04/2026,0.6875,160,155,5.7,13.3,27.1,76,966,0,0
VILLAGRAN,12/04/2026,0.680555556,157,152,8.7,19.1,27.5,71,966.1,0,0
VILLAGRAN,12/04/2026,0.673611111,144,132,12.7,23,27.8,70,966,0,0
VILLAGRAN,12/04/2026,0.666666667,131,145,13.9,28.4,28.1,67,965.7,0,0
VILLAGRAN,12/04/2026,0.659722222,119,107,16.6,30.6,28.5,64,965.7,0,96
VILLAGRAN,12/04/2026,0.652777778,118,112,18.3,31,28.7,64,965.9,0,61
VILLAGRAN,12/04/2026,0.645833333,119,135,21.2,36.4,29.4,60,965.9,0,201
VILLAGRAN,12/04/2026,0.638888889,116,127,20.4,38.2,29.8,58,966,0,236
VILLAGRAN,12/04/2026,0.631944444,109,88,17.9,33.5,30.6,55,966.1,0,341
VILLAGRAN,12/04/2026,0.625,103,107,13.9,27.7,30.8,55,966.3,0,918
VILLAGRAN,12/04/2026,0.618055556,108,109,13.1,26.3,30.9,54,966.3,0,516
VILLAGRAN,12/04/2026,0.611111111,116,146,10.6,20.5,30.3,56,966.4,0,289
VILLAGRAN,12/04/2026,0.604166667,121,126,11.3,23,30.1,56,966.3,0,210
VILLAGRAN,12/04/2026,0.597222222,117,126,12.9,22.7,29.8,56,966.6,0,184
VILLAGRAN,12/04/2026,0.590277778,110,87,10.3,22,29.9,56,966.6,0,122
VILLAGRAN,12/04/2026,0.583333333,122,119,12.9,24.5,29.7,56,966.6,0,184
VILLAGRAN,12/04/2026,0.576388889,122,142,9.9,17.3,29.9,56,966.5,0,157
VILLAGRAN,12/04/2026,0.569444444,136,131,12.4,23,29.9,56,966.7,0,149
VILLAGRAN,12/04/2026,0.5625,127,114,11.3,21.6,31.5,51,966.6,0,1067
VILLAGRAN,12/04/2026,0.555555556,147,146,10.9,25.2,30.8,55,966.8,0,490
VILLAGRAN,12/04/2026,0.548611111,121,140,11,22,30.6,55,967.1,0,857
VILLAGRAN,12/04/2026,0.541666667,40,63,7.4,20.5,30.3,57,967.3,0,376
VILLAGRAN,12/04/2026,0.534722222,90,155,6.4,13,30.9,57,967.4,0,1102
VILLAGRAN,12/04/2026,0.527777778,162,173,8,17.3,30,64,967.7,0,481
VILLAGRAN,12/04/2026,0.520833333,294,170,5.2,13.7,30.2,62,967.8,0,306
VILLAGRAN,12/04/2026,0.513888889,226,200,3.7,14.8,30.1,65,967.9,0,840
VILLAGRAN,12/04/2026,0.506944444,289,147,3.2,9,30.7,61,968,0,420
VILLAGRAN,12/04/2026,0.5,202,198,4.8,13.3,29.1,68,968.2,0,376
VILLAGRAN,12/04/2026,0.493055556,66,114,5.1,12.6,29.6,67,968.1,0,1128
VILLAGRAN,12/04/2026,0.486111111,98,202,4.6,18,29.4,71,968.2,0,385
VILLAGRAN,12/04/2026,0.479166667,220,210,5.4,16.6,30.2,67,968.4,0,1137
VILLAGRAN,12/04/2026,0.472222222,230,216,4.2,10.8,28.2,75,968.5,0,516
VILLAGRAN,12/04/2026,0.465277778,276,254,3.8,10.4,27.8,79,968.7,0,1049
VILLAGRAN,12/04/2026,0.458333333,261,276,2.7,6.1,27,84,968.9,0,656
VILLAGRAN,12/04/2026,0.451388889,290,259,2.3,6.1,25.9,88,969,0,184
VILLAGRAN,12/04/2026,0.444444444,272,279,4.3,12.2,25.3,90,969.1,0,192
VILLAGRAN,12/04/2026,0.4375,266,268,3.3,10.1,24.8,94,969.2,0,122
VILLAGRAN,12/04/2026,0.430555556,249,244,3.7,9,24.8,95,969.1,0,105
VILLAGRAN,12/04/2026,0.423611111,199,180,2.9,10.1,24.9,95,969.1,0,131
VILLAGRAN,12/04/2026,0.416666667,190,208,7.5,14.8,23.9,98,969.2,0,157
VILLAGRAN,12/04/2026,0.409722222,178,169,6.5,15.8,23.8,100,969.1,0,149
VILLAGRAN,12/04/2026,0.402777778,166,190,7.4,16.9,23.4,100,969,0,105
VILLAGRAN,12/04/2026,0.395833333,156,160,12.6,21.6,23.1,100,968.8,0,96
VILLAGRAN,12/04/2026,0.388888889,161,132,10.2,19.1,23.1,100,968.6,0,87
VILLAGRAN,12/04/2026,0.381944444,154,147,9.4,22.7,22.8,100,968.7,0,87
VILLAGRAN,12/04/2026,0.375,147,147,12.3,21.2,22.5,100,968.6,0,79
VILLAGRAN,12/04/2026,0.368055556,140,120,11.2,20.9,22.4,100,968.4,0,61
VILLAGRAN,12/04/2026,0.361111111,140,133,11.3,23.8,22.3,100,968.4,0,26
VILLAGRAN,12/04/2026,0.354166667,148,163,13.5,25.9,22.3,100,968.2,0,35
VILLAGRAN,12/04/2026,0.347222222,148,135,15.6,27.4,22.3,100,968,0,44
VILLAGRAN,12/04/2026,0.340277778,147,139,15.9,31.7,22.2,100,967.8,0,44
VILLAGRAN,12/04/2026,0.333333333,154,141,16.3,27.7,22.1,100,967.6,0,26
VILLAGRAN,12/04/2026,0.326388889,155,139,18.7,28.1,22,100,967.6,0,70
VILLAGRAN,12/04/2026,0.319444444,155,142,13.8,27.4,21.8,100,967.4,0,35
VILLAGRAN,12/04/2026,0.3125,152,157,11.4,21.2,21.7,100,967.4,0,0
VILLAGRAN,12/04/2026,0.305555556,150,144,10.8,19.1,21.7,100,967.4,0,0
VILLAGRAN,12/04/2026,0.298611111,160,172,9.5,15.8,21.7,100,967.3,0,0
VILLAGRAN,12/04/2026,0.291666667,155,170,12,23.4,21.7,100,967.2,0,0
VILLAGRAN,12/04/2026,0.284722222,151,143,11.6,22.7,21.8,100,967.1,0,0
VILLAGRAN,12/04/2026,0.277777778,156,159,9.7,18,21.7,100,967.1,0,0
VILLAGRAN,12/04/2026,0.270833333,150,144,9.6,18,21.7,100,967,0,0
VILLAGRAN,12/04/2026,0.263888889,146,133,8.6,15.5,21.6,100,966.9,0,0
VILLAGRAN,12/04/2026,0.256944444,146,151,8.4,15.1,21.5,100,966.8,0,0
VILLAGRAN,12/04/2026,0.25,153,135,4.1,9,21.4,100,966.8,0,0
VILLAGRAN,12/04/2026,0.243055556,141,147,4.4,14,21.4,100,966.8,0,0
VILLAGRAN,12/04/2026,0.236111111,144,151,6.6,13.3,21.4,100,966.8,0,0
VILLAGRAN,12/04/2026,0.229166667,142,154,8.8,15.8,21.4,100,966.7,0,0
VILLAGRAN,12/04/2026,0.222222222,139,147,7.6,13,21.4,100,966.6,0,0
VILLAGRAN,12/04/2026,0.215277778,147,159,8.2,16.6,21.4,100,966.5,0,0
VILLAGRAN,12/04/2026,0.208333333,145,149,9.7,17.3,21.4,100,966.5,0,0
VILLAGRAN,12/04/2026,0.201388889,141,139,10.1,17.6,21.4,100,966.5,0,0
VILLAGRAN,12/04/2026,0.194444444,138,134,9.5,18.4,21.4,100,966.3,0,0
VILLAGRAN,12/04/2026,0.1875,138,137,8.7,14.4,21.4,100,966.3,0,0
VILLAGRAN,12/04/2026,0.180555556,141,163,9.4,15.5,21.4,100,966.3,0,0
VILLAGRAN,12/04/2026,0.173611111,129,126,8.2,14.4,21.5,100,966.4,0,0
VILLAGRAN,12/04/2026,0.166666667,134,150,8.2,14,21.5,100,966.4,0,0
VILLAGRAN,12/04/2026,0.159722222,143,156,8.7,18.4,21.5,100,966.5,0,0
VILLAGRAN,12/04/2026,0.152777778,143,133,11.3,20.9,21.4,100,966.4,0,0
VILLAGRAN,12/04/2026,0.145833333,148,145,11.6,21.2,21.5,100,966.4,0,0
VILLAGRAN,12/04/2026,0.138888889,148,136,12.8,24.8,21.5,100,966.6,0,0
VILLAGRAN,12/04/2026,0.131944444,144,152,14.6,24.1,21.5,100,966.5,0,0
VILLAGRAN,12/04/2026,0.125,150,150,11.5,22,21.5,100,966.4,0,0
VILLAGRAN,12/04/2026,0.118055556,146,158,11.9,21.2,21.5,100,966.6,0,0
VILLAGRAN,12/04/2026,0.111111111,136,146,12.4,22.7,21.6,100,966.5,0,0
VILLAGRAN,12/04/2026,0.104166667,142,141,12.7,25.6,21.6,100,966.6,0,0
VILLAGRAN,12/04/2026,0.097222222,138,126,13.2,25.9,21.7,100,966.8,0,0
VILLAGRAN,12/04/2026,0.090277778,131,157,12.6,24.1,21.7,100,966.9,0,0
VILLAGRAN,12/04/2026,0.083333333,122,147,13.9,22.3,21.8,100,967.2,0,0
VILLAGRAN,12/04/2026,0.076388889,129,139,10.9,18.4,22,100,967.5,0,0
VILLAGRAN,12/04/2026,0.069444444,132,158,10.7,23,22.1,100,967.9,0,0
VILLAGRAN,12/04/2026,0.0625,124,133,10.4,19.8,22.1,100,968.3,0,0
VILLAGRAN,12/04/2026,0.055555556,132,119,10.3,21.2,22.1,100,968.3,0,0
VILLAGRAN,12/04/2026,0.048611111,141,130,11.2,21.6,22.2,100,968.5,0,0
VILLAGRAN,12/04/2026,0.041666667,135,131,12.5,23.4,22.2,100,968.6,0,0
VILLAGRAN,12/04/2026,0.034722222,127,123,15.3,24.5,22.2,100,968.6,0,0
VILLAGRAN,12/04/2026,0.027777778,125,139,15.1,31.7,22.3,100,968.7,0,0
VILLAGRAN,12/04/2026,0.020833333,126,121,14.5,24.1,22.4,100,968.8,0,0
VILLAGRAN,12/04/2026,0.013888889,143,146,15.4,25.9,22.5,100,968.9,0,0
VILLAGRAN,12/04/2026,0.006944444,144,163,15.4,26.3,22.6,100,969,0,0
VILLAGRAN,12/04/2026,0,155,153,13.2,29.9,22.7,100,969.1,0,0
VILLAGRAN,11/04/2026,0.993055556,157,160,12.3,28.4,22.8,100,969.1,0,0
VILLAGRAN,11/04/2026,0.986111111,144,149,8.9,19.1,22.9,100,969,0,0
VILLAGRAN,11/04/2026,0.979166667,128,146,8,14.8,23,100,969,0,0
VILLAGRAN,11/04/2026,0.972222222,137,115,8.9,19.1,23,100,969.1,0,0
VILLAGRAN,11/04/2026,0.965277778,132,148,10.1,23.4,23,100,969.1,0,0
VILLAGRAN,11/04/2026,0.958333333,142,134,10.7,20.5,23.1,100,969.2,0,0
VILLAGRAN,11/04/2026,0.951388889,129,129,11,19.8,23.1,100,969.2,0,0
VILLAGRAN,11/04/2026,0.944444444,143,134,10.2,19.4,23.3,100,969.4,0,0
VILLAGRAN,11/04/2026,0.9375,127,133,10.1,17.6,23.3,100,969.4,0,0
VILLAGRAN,11/04/2026,0.930555556,131,116,13.4,27,23.4,100,969.4,0,0
VILLAGRAN,11/04/2026,0.923611111,129,144,15.9,28.1,23.5,100,969.2,0,0
VILLAGRAN,11/04/2026,0.916666667,121,122,12.7,21.6,23.6,99,969.2,0,0
VILLAGRAN,11/04/2026,0.909722222,128,158,14.1,30.2,23.7,98,969.1,0,0
VILLAGRAN,11/04/2026,0.902777778,137,139,13.2,25.2,23.8,97,968.9,0,0
VILLAGRAN,11/04/2026,0.895833333,142,129,15.5,31.7,23.9,96,968.7,0,0
VILLAGRAN,11/04/2026,0.888888889,130,115,18,32.8,24.1,95,968.7,0,0
VILLAGRAN,11/04/2026,0.881944444,118,133,15.9,31.7,24.2,94,968.5,0,0
VILLAGRAN,11/04/2026,0.875,127,130,17.5,33.5,24.4,93,968.4,0,0
VILLAGRAN,11/04/2026,0.868055556,118,118,15.6,31.7,24.5,92,968.3,0,0
VILLAGRAN,11/04/2026,0.861111111,121,112,16.6,31.3,24.7,91,968.3,0,0
VILLAGRAN,11/04/2026,0.854166667,122,140,15.7,27.4,24.8,90,968.2,0,0
VILLAGRAN,11/04/2026,0.847222222,132,137,15.3,29.2,24.9,89,968,0,0
VILLAGRAN,11/04/2026,0.840277778,124,108,18.7,35.3,25.1,88,968,0,0
VILLAGRAN,11/04/2026,0.833333333,130,121,19.8,34.6,25.3,87,967.7,0,0
VILLAGRAN,11/04/2026,0.826388889,130,134,20.4,40.7,25.6,85,967.5,0,0
VILLAGRAN,11/04/2026,0.819444444,132,102,21.6,36.7,25.8,84,967.4,0,0
VILLAGRAN,11/04/2026,0.8125,134,122,17.5,34.2,26.1,81,967.3,0,0
VILLAGRAN,11/04/2026,0.805555556,142,150,15.6,30.2,26.4,78,967.4,0,0
VILLAGRAN,11/04/2026,0.798611111,144,152,15,24.8,26.6,75,967.3,0,0
VILLAGRAN,11/04/2026,0.791666667,146,154,14.8,28.1,26.8,73,967.1,0,0
VILLAGRAN,11/04/2026,0.784722222,124,131,7.7,15.1,26.7,70,967,0,0
VILLAGRAN,11/04/2026,0.777777778,152,155,5.9,15.5,26.8,70,966.8,0,0
VILLAGRAN,11/04/2026,0.770833333,177,180,6.3,10.8,26.9,67,966.6,0,0
VILLAGRAN,11/04/2026,0.763888889,148,162,4,11.2,27.2,66,966.6,0,0
VILLAGRAN,11/04/2026,0.756944444,163,178,3.5,10.1,27.4,65,966.7,0,0
VILLAGRAN,11/04/2026,0.75,172,203,5.4,10.1,27.6,64,966.6,0,0
VILLAGRAN,11/04/2026,0.743055556,179,166,4.4,10.1,27.8,63,966.5,0,17
VILLAGRAN,11/04/2026,0.736111111,191,202,3.5,10.8,27.9,64,966.5,0,44
VILLAGRAN,11/04/2026,0.729166667,208,218,6.7,13.3,28.1,62,966.4,0,44
VILLAGRAN,11/04/2026,0.722222222,214,214,5.1,13.7,28.5,60,966.4,0,79
VILLAGRAN,11/04/2026,0.715277778,206,204,7.3,13.7,28.7,60,966.5,0,105
VILLAGRAN,11/04/2026,0.708333333,209,211,6.5,12.6,28.7,59,966.6,0,105
VILLAGRAN,11/04/2026,0.701388889,182,175,6.8,12.6,28.7,61,966.6,0,131
VILLAGRAN,11/04/2026,0.694444444,191,175,4.3,7.9,28.8,60,966.6,0,175
VILLAGRAN,11/04/2026,0.6875,209,205,5.9,10.8,28.4,62,966.8,0,105
VILLAGRAN,11/04/2026,0.680555556,211,208,6.7,13,28.4,61,966.9,0,79
VILLAGRAN,11/04/2026,0.673611111,210,219,6.7,12.2,28.8,60,966.9,0,157
VILLAGRAN,11/04/2026,0.666666667,221,229,6.9,16.2,28.7,62,967,0,122
VILLAGRAN,11/04/2026,0.659722222,157,141,10.4,19.4,28.9,60,967,0,131
VILLAGRAN,11/04/2026,0.652777778,156,145,15.1,27.4,28.9,55,967.1,0,166
VILLAGRAN,11/04/2026,0.645833333,155,171,12.1,24.5,28.9,55,967.1,0,201
VILLAGRAN,11/04/2026,0.638888889,150,148,10,21.6,29.2,55,967.3,0,157
VILLAGRAN,11/04/2026,0.631944444,141,131,11.4,19.8,28.7,58,967.4,0,271
VILLAGRAN,11/04/2026,0.625,156,173,12.3,20.5,29.3,58,967.4,0,350
VILLAGRAN,11/04/2026,0.618055556,151,145,15.5,25.6,29,57,967.5,0,341
VILLAGRAN,11/04/2026,0.611111111,139,121,10,22,28.8,59,967.6,0,297
VILLAGRAN,11/04/2026,0.604166667,158,176,10.8,21.6,29.1,60,967.8,0,359
VILLAGRAN,11/04/2026,0.597222222,175,200,10,23,28.9,61,967.9,0,525
VILLAGRAN,11/04/2026,0.590277778,167,171,8.1,22.3,28.2,65,968.1,0,402
VILLAGRAN,11/04/2026,0.583333333,198,222,6.8,16.6,28,68,968.3,0,271
VILLAGRAN,11/04/2026,0.576388889,191,201,7.2,15.5,28,72,968.4,0,262
VILLAGRAN,11/04/2026,0.569444444,185,196,9.3,16.2,27.9,70,968.5,0,271
VILLAGRAN,11/04/2026,0.5625,163,218,10.6,23.8,27.7,71,968.7,0,210
VILLAGRAN,11/04/2026,0.555555556,148,105,10,22,28,68,968.8,0,262
VILLAGRAN,11/04/2026,0.548611111,173,128,9.1,22.3,28.6,66,969,0,612
VILLAGRAN,11/04/2026,0.541666667,156,133,10.4,20.5,28.3,69,969.1,0,437
VILLAGRAN,11/04/2026,0.534722222,201,221,11.6,23.8,29,66,969.3,0,1233
VILLAGRAN,11/04/2026,0.527777778,144,137,13.5,24.1,28,71,969.6,0,708
VILLAGRAN,11/04/2026,0.520833333,169,164,9.9,21.6,27.9,71,969.8,0,429
VILLAGRAN,11/04/2026,0.513888889,172,178,11.4,28.1,26.7,77,970,0,542
VILLAGRAN,11/04/2026,0.506944444,187,191,10.4,20.5,27.2,75,970.1,0,402
VILLAGRAN,11/04/2026,0.5,180,199,12.3,27.4,26.7,79,970.3,0,464
VILLAGRAN,11/04/2026,0.493055556,173,171,9.7,23,25.8,82,970.4,0,367
VILLAGRAN,11/04/2026,0.486111111,177,211,10.4,20.2,26,84,970.4,0,673
VILLAGRAN,11/04/2026,0.479166667,191,195,10.8,22.7,26,87,970.6,0,437
VILLAGRAN,11/04/2026,0.472222222,203,214,10.7,20.5,25.7,86,970.8,0,1076
VILLAGRAN,11/04/2026,0.465277778,201,224,9.4,21.6,26.3,85,970.9,0,542
VILLAGRAN,11/04/2026,0.458333333,192,216,9.9,21.2,25.3,87,971,0,551
VILLAGRAN,11/04/2026,0.451388889,196,196,10.9,22,24.4,95,971.2,0,892
VILLAGRAN,11/04/2026,0.444444444,180,179,9.3,16.6,23.3,100,971.3,0,324
VILLAGRAN,11/04/2026,0.4375,173,175,9.5,19.4,22.7,100,971.3,0,254
VILLAGRAN,11/04/2026,0.430555556,167,160,10.7,19.1,22.2,100,971.3,0,175
VILLAGRAN,11/04/2026,0.423611111,149,140,9.9,19.4,21.9,100,971.4,0,131
VILLAGRAN,11/04/2026,0.416666667,149,173,10.1,20.5,21.5,100,971.3,0,122
VILLAGRAN,11/04/2026,0.409722222,150,165,10.4,18.7,21.4,100,971.3,0,26
VILLAGRAN,11/04/2026,0.402777778,150,159,12.8,25.6,21.3,100,971.1,0,61
VILLAGRAN,11/04/2026,0.395833333,149,153,14.5,24.8,21.2,100,971,0,61
VILLAGRAN,11/04/2026,0.388888889,130,120,14.2,25.9,21.2,100,970.9,0,52
VILLAGRAN,11/04/2026,0.381944444,130,131,12.6,23,21.1,100,970.9,0,122
VILLAGRAN,11/04/2026,0.375,126,122,11.8,23,21.1,100,970.9,0,70
VILLAGRAN,11/04/2026,0.368055556,121,136,11,18.7,21,100,970.9,0,52
VILLAGRAN,11/04/2026,0.361111111,139,135,12.9,22.3,21,100,971,0,70
VILLAGRAN,11/04/2026,0.354166667,132,136,10.8,22,20.9,100,971,0,70
VILLAGRAN,11/04/2026,0.347222222,139,121,11.5,24.8,20.8,100,971,0,79
VILLAGRAN,11/04/2026,0.340277778,136,156,12.2,22,20.7,100,971,0,79
VILLAGRAN,11/04/2026,0.333333333,132,136,12.5,24.1,20.6,100,971,0,44
VILLAGRAN,11/04/2026,0.326388889,135,134,12.5,22.7,20.7,100,971,0,61
VILLAGRAN,11/04/2026,0.319444444,141,146,11.1,22.3,20.5,100,970.9,0,44
VILLAGRAN,11/04/2026,0.3125,147,143,11.7,22.7,20.5,100,970.9,0,52
VILLAGRAN,11/04/2026,0.305555556,139,140,11.6,20.9,20.4,100,970.9,0,35
VILLAGRAN,11/04/2026,0.298611111,133,142,12.7,23,20.3,100,970.8,0,35
VILLAGRAN,11/04/2026,0.291666667,124,147,13.5,24.1,20.3,100,970.6,0,0
VILLAGRAN,11/04/2026,0.284722222,117,118,11.1,21.2,20.2,100,970.5,0,0
VILLAGRAN,11/04/2026,0.277777778,120,131,11.7,21.6,20.2,100,970.3,0,0
VILLAGRAN,11/04/2026,0.270833333,126,133,11.5,20.2,20.2,100,970.2,0,0
VILLAGRAN,11/04/2026,0.263888889,139,127,10.8,18.7,20.3,100,970.1,0,0
VILLAGRAN,11/04/2026,0.256944444,150,145,11.3,23.8,20.3,100,970.2,0,0
VILLAGRAN,11/04/2026,0.25,151,140,10.9,23.4,20.3,100,970.1,0,0
VILLAGRAN,11/04/2026,0.243055556,158,167,9.2,18.4,20.3,100,970,0,0
VILLAGRAN,11/04/2026,0.236111111,169,174,7.7,14.4,20.3,100,970.1,0,0
VILLAGRAN,11/04/2026,0.229166667,169,166,6.4,13.7,20.3,100,969.9,0,0
VILLAGRAN,11/04/2026,0.222222222,158,168,5.5,10.4,20.3,100,969.8,0,0
VILLAGRAN,11/04/2026,0.215277778,144,137,5.9,13,20.3,100,969.8,0,0
VILLAGRAN,11/04/2026,0.208333333,131,134,8.8,15.1,20.3,100,969.8,0,0
VILLAGRAN,11/04/2026,0.201388889,132,118,10.3,19.8,20.3,100,969.8,0,0
VILLAGRAN,11/04/2026,0.194444444,141,138,10.4,20.9,20.3,100,969.7,0,0
VILLAGRAN,11/04/2026,0.1875,158,169,8.3,16.2,20.4,100,969.7,0,0
VILLAGRAN,11/04/2026,0.180555556,164,156,6.9,12.6,20.4,100,969.7,0,0
VILLAGRAN,11/04/2026,0.173611111,173,160,8,15.8,20.4,100,969.6,0,0
VILLAGRAN,11/04/2026,0.166666667,167,153,6.2,11.9,20.4,100,969.5,0,0
VILLAGRAN,11/04/2026,0.159722222,159,181,7.3,15.1,20.4,100,969.4,0,0
VILLAGRAN,11/04/2026,0.152777778,148,136,7.9,17.6,20.4,100,969.3,0,0
VILLAGRAN,11/04/2026,0.145833333,139,147,6.7,11.9,20.5,100,969.3,0,0
VILLAGRAN,11/04/2026,0.138888889,129,121,6.4,11.5,20.6,100,969.3,0,0
VILLAGRAN,11/04/2026,0.131944444,134,130,7.2,14.4,20.6,100,969.4,0,0
VILLAGRAN,11/04/2026,0.125,134,147,8.1,15.1,20.6,100,969.4,0,0
VILLAGRAN,11/04/2026,0.118055556,124,134,9.8,17.6,20.6,100,969.4,0,0
VILLAGRAN,11/04/2026,0.111111111,121,125,10,16.2,20.7,100,969.5,0,0
VILLAGRAN,11/04/2026,0.104166667,120,119,9.4,15.5,20.7,100,969.5,0,0
VILLAGRAN,11/04/2026,0.097222222,124,137,9.4,17.6,20.7,100,969.6,0,0
VILLAGRAN,11/04/2026,0.090277778,119,120,10.7,17.3,20.8,100,969.6,0,0
VILLAGRAN,11/04/2026,0.083333333,120,130,11.1,20.5,20.8,100,969.6,0,0
VILLAGRAN,11/04/2026,0.076388889,128,141,9.9,15.5,20.8,100,969.7,0,0
VILLAGRAN,11/04/2026,0.069444444,127,121,10.2,19.8,20.8,100,969.8,0,0
VILLAGRAN,11/04/2026,0.0625,124,113,11.1,21.2,20.8,100,969.9,0,0
VILLAGRAN,11/04/2026,0.055555556,120,120,8.9,18,20.8,100,970,0,0
VILLAGRAN,11/04/2026,0.048611111,125,140,10.2,23.4,20.8,100,970,0,0
VILLAGRAN,11/04/2026,0.041666667,120,134,9.6,18.4,20.8,100,970.1,0,0
VILLAGRAN,11/04/2026,0.034722222,115,118,8.1,18.4,20.8,100,970.1,0,0
VILLAGRAN,11/04/2026,0.027777778,127,131,6.3,13.3,20.9,100,970.2,0,0
VILLAGRAN,11/04/2026,0.020833333,120,131,6.7,14,20.9,100,970.2,0,0
VILLAGRAN,11/04/2026,0.013888889,122,129,5.8,11.5,20.9,100,970.3,0,0
VILLAGRAN,11/04/2026,0.006944444,114,95,5.1,8.3,20.9,100,970.3,0,0
VILLAGRAN,11/04/2026,0,129,121,4.9,11.9,20.9,100,970.3,0,0
VILLAGRAN,10/04/2026,0.993055556,124,142,4.5,7.9,20.9,100,970.3,0,0
VILLAGRAN,10/04/2026,0.986111111,106,129,2.7,5.4,20.9,100,970.4,0,0
VILLAGRAN,10/04/2026,0.979166667,130,164,1.5,3.2,20.8,100,970.5,0,0
VILLAGRAN,10/04/2026,0.972222222,76,28,1.2,3.2,20.8,100,970.6,0,0
VILLAGRAN,10/04/2026,0.965277778,288,279,1.6,3.6,20.8,100,970.6,0,0
VILLAGRAN,10/04/2026,0.958333333,320,287,1.3,3.6,20.8,100,970.6,0,0
VILLAGRAN,10/04/2026,0.951388889,317,328,1.2,3.2,20.8,100,970.7,0,0
VILLAGRAN,10/04/2026,0.944444444,270,201,1.9,5.8,20.8,100,970.8,0.2,0
VILLAGRAN,10/04/2026,0.9375,208,218,2.8,5.4,20.7,100,970.9,0.4,0
VILLAGRAN,10/04/2026,0.930555556,196,199,1.9,5.4,20.7,100,970.8,0.2,0
VILLAGRAN,10/04/2026,0.923611111,210,206,2.4,5,20.8,100,970.8,0.2,0
VILLAGRAN,10/04/2026,0.916666667,137,200,2.2,5.8,20.8,100,970.8,0.2,0
VILLAGRAN,10/04/2026,0.909722222,99,129,2.1,8.3,20.8,100,970.8,0.4,0
VILLAGRAN,10/04/2026,0.902777778,50,13,9.8,20.9,20.9,100,970.8,0.8,0
VILLAGRAN,10/04/2026,0.895833333,354,351,8.6,20.9,20.8,100,970.6,1.2,0
VILLAGRAN,10/04/2026,0.888888889,4,13,6.8,16.9,20.7,100,970.6,1.6,0
VILLAGRAN,10/04/2026,0.881944444,359,345,3.3,7.6,21,100,970.5,1.8,0
VILLAGRAN,10/04/2026,0.875,49,89,5.1,10.4,21,100,970.4,1.6,0
VILLAGRAN,10/04/2026,0.868055556,101,93,7.2,15.5,21.2,100,970.4,1.2,0
VILLAGRAN,10/04/2026,0.861111111,69,85,3.5,10.1,21.3,100,970.3,2,0
VILLAGRAN,10/04/2026,0.854166667,250,291,2.2,6.8,21.3,100,970.2,1.6,0
VILLAGRAN,10/04/2026,0.847222222,285,287,3,7.2,21.6,100,969.9,0.4,0
VILLAGRAN,10/04/2026,0.840277778,332,287,2.4,6.1,21.7,100,969.8,0.6,0
VILLAGRAN,10/04/2026,0.833333333,264,247,4.4,11.5,21.9,100,969.7,0.2,0
VILLAGRAN,10/04/2026,0.826388889,291,294,5.3,15.1,22.5,100,969.4,0,0
VILLAGRAN,10/04/2026,0.819444444,303,284,4.9,13.7,23.1,97,969.2,0,0
VILLAGRAN,10/04/2026,0.8125,292,285,5.1,16.2,23.4,93,969.1,0,0
VILLAGRAN,10/04/2026,0.805555556,303,288,8.4,20.2,23.4,92,968.9,0,0
VILLAGRAN,10/04/2026,0.798611111,308,301,7.3,15.8,23.6,92,968.8,0,0
VILLAGRAN,10/04/2026,0.791666667,316,335,7.9,18,23.7,91,968.7,0,0
VILLAGRAN,10/04/2026,0.784722222,325,2,9.1,21.6,23.8,90,968.6,0,0
VILLAGRAN,10/04/2026,0.777777778,341,337,10.1,27.7,24,89,968.6,0,0
VILLAGRAN,10/04/2026,0.770833333,0,338,9.5,24.8,24.2,87,968.5,0,0
VILLAGRAN,10/04/2026,0.763888889,12,28,11.2,23.4,24.4,85,968.5,0,0
VILLAGRAN,10/04/2026,0.756944444,13,25,10.8,25.2,24.6,81,968.4,0,0
VILLAGRAN,10/04/2026,0.75,5,16,11,25.2,24.8,79,968.3,0,0
VILLAGRAN,10/04/2026,0.743055556,13,21,11.1,23.4,24.9,78,968.1,0,0
VILLAGRAN,10/04/2026,0.736111111,13,19,12,24.1,25,79,968.1,0,26
VILLAGRAN,10/04/2026,0.729166667,13,11,13.3,27.7,25.2,79,968,0,35
VILLAGRAN,10/04/2026,0.722222222,8,27,10.5,23.8,25.5,77,968,0,44
VILLAGRAN,10/04/2026,0.715277778,356,12,8.6,19.8,26,74,967.9,0,87
VILLAGRAN,10/04/2026,0.708333333,5,320,8.6,18,26.1,74,967.9,0,105
VILLAGRAN,10/04/2026,0.701388889,341,339,6.3,14.8,26.6,72,967.9,0,96
VILLAGRAN,10/04/2026,0.694444444,8,52,7.4,19.8,26.7,71,967.9,0,105
VILLAGRAN,10/04/2026,0.6875,6,311,7,15.8,27,68,967.9,0,157
